0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-0.6213568093104591,-0.46616159907350246,-0.8760043885629315,1.0485463571384328,0.2468834998275604,0.10255210585783159,0.18280222080542277,-0.7346326319510078,-0.612606524249467,-0.7815785221917778,-0.5672651391975102,-0.96360938418961,-0.41677209210295807,0.3877909364632863,-0.8015694952427458,1.3674834593269072,0.31713081699293033,-0.20091408885255196,0.32647568328260873,-1.0214259966795551,0.0
1.4594872644825703,-0.5658675645855203,-0.6443150491638752,-0.7312950509914642,-2.071762085998455,-0.17788371893103475,0.03494663553840303,2.5960145265849053,0.9373193658664773,-0.6392739197557971,-0.13494225570601762,-0.291778945996116,-0.6983388132685237,0.07247023865702801,-2.981919699585929,0.31302695985376816,-1.0942448863079102,-1.7225570313199337,-0.5658477122142366,1.3852911420093876,1.0
-2.095623590132598,1.435589170638678,-1.8996431112871184,-1.873412898206067,-0.23465592496678023,-0.5466315207651877,-0.6282752335686789,0.8172806350206036,0.31997435000935304,-0.8563058752829422,-0.5468200772916065,0.5607649815974564,0.12476384354365587,0.9239955407794719,1.5142209486761675,0.7394200973710008,1.2059558553805338,-0.8890936943651333,-0.039321898544826484,0.9219983872025783,0.0
0.17310752929715,-1.7233544787896764,0.8233997375524162,0.9157932882539401,-3.0692068276648734,-0.8810151328348127,-1.6524933261754637,-1.0652790225008075,-1.8866000447690825,-0.8810159006979162,0.2145391542223588,1.5139248773101284,-0.07616856427302457,-0.31888473311521814,-0.8484117649346752,-0.6766892681445648,-0.013444859594681405,-0.09436621757108904,-0.06527657869104743,0.07175400592041001,0.0
1.1416438357157443,-1.0741906419863292,-1.2704994745998794,-0.5372510335475563,-0.31390701845629126,0.7902606908925345,-1.306579203315298,0.810379229817378,0.0780278307516144,-0.10419330248236056,0.8703773718721942,0.1689276069074922,1.0449312524511847,0.335648046886262,-1.9822689207497333,-1.2280910746017988,-0.9550474167215812,0.8050571506608704,-0.5865127186689629,0.8918115056424113,1.0
1.6546111080359134,-1.10167095244827,-0.40381079086730376,-1.250408540820572,-1.689730262929699,-0.9168622029656532,-1.4092345231559475,0.40528734847327524,-0.4265025522351018,1.9962170088132434,0.30247354246954034,-0.5386515477816027,1.594365685190701,-0.0367199380980458,1.1015805250412478,-0.7548728216084839,-1.1983048563014964,-0.126079579151352,0.17742873419302466,-0.44958310829303894,1.0
2.702734783389932,1.7558230425511347,0.7637860535344334,-0.06866879373268917,-1.1156878449361793,0.3874265402830452,-0.25400185889206023,0.6057342943321102,-1.2944271937359348,-0.6209888931193773,1.3769574606259356,0.2548698550281555,-0.5067620027633516,-0.5780093437614449,-0.4610219305240962,-0.5094256025618817,-1.7733416816208547,-0.6519949008870354,-1.6121833216172867,-1.329612779677677,1.0
-0.4133108352716832,1.381348888163986,-0.167643598694304,0.6893568870104249,-0.44389085785532056,-0.5693377973724681,1.6986227554385522,-0.4588719083517364,-1.2015172821902327,0.23459456716668917,-0.7166424317834726,-1.832289599451085,-1.3205441407167833,0.10689480548013874,0.1752220077541134,0.4606382774647514,0.2646113576734293,-0.8063659550321293,-0.5316178011555878,-0.6025770809227429,0.0
0.36899746024216995,0.8021505736177299,0.5460049595260115,0.8651663600290083,-2.605125079476999,-1.4948030992300756,-1.0634721361364103,-2.1199063702605394,-1.6524885256144601,-0.9834919770386844,0.2092306349483529,-0.5576620971488792,0.8647927270532465,-0.23967607942024147,-0.6694845427394689,0.9883199845676214,-0.18499693296214467,0.2136829322431876,0.8636744698343083,-1.2616648856856651,2.0
-2.023843868778327,1.0179754380582713,1.5460280254600867,0.22839853903756469,0.7502190085649386,-0.7884815394206416,0.6563635402894497,-0.7758998396844642,0.7517486922507363,-0.47204114710193834,-0.21325950677408972,0.3731731229330114,-0.6256816372320466,-0.33798847016545386,-0.316405355718892,0.33857066998695745,1.6017424981068298,0.482141828064914,0.0689731313074536,0.47317300448805283,2.0
-1.3771973004586626,0.20784522290289986,-2.9458153282525226,1.5535750799383246,-0.13839673252129847,0.7642809849979496,0.455943846792022,0.788049945140752,-1.1243215077763513,1.7349170550637916,1.2732071510819514,-1.4886449607966998,-1.300257725843128,1.2249845156358279,-1.0483739583499516,1.7200393892535761,0.5730614950185318,-0.5391463813596241,0.23689061345273307,0.4215571385359839,1.0
-3.5593346330259616,-0.2881314527267264,-1.2229913766535307,0.8366359871577495,0.1649127292546986,-1.7139153895502894,0.273729449524724,-1.4108233133803365,0.12955452054621897,0.1387452512901793,0.7117852680970441,0.4050802731844854,-0.9379475952614882,0.8402255999394695,1.1794199812026458,-1.274319367734417,2.307307366518851,-0.3070684868414365,-1.4059670811426284,-1.402330532885283,0.0
0.3738622610125777,-0.3020986774469503,1.4736806620233973,-0.3564294534883736,0.611702871535407,1.2214409146389018,-0.11643582796413528,-0.08799661264539352,0.03766555080257095,0.6037105119576993,-1.8245121809306255,0.7883645056880074,-0.27246886357912137,-0.5778338920474363,0.0069348137324294545,0.09647999322844868,-0.06842331960242565,0.29951415981240015,-1.5118036920310862,1.536243657015055,2.0
-1.1997656752388641,0.3286144846192772,0.7005174290430435,0.08187361216157495,1.0177111108311228,1.1762765554046408,1.7641743552103872,1.9991233430738595,1.067400510206539,0.14987683611255662,-1.2706656988503102,0.2638449411063863,-0.14468181042986034,-0.12175685705197184,-0.16108767145337605,1.6491193637991564,0.9216109890627272,0.720376367725883,-1.4705325254853696,0.007263537575177471,2.0
-0.3592272467118779,-2.125664357266927,-1.9362672315749363,-0.30623677845886743,-1.6643716950225598,0.04171264669476967,0.14363935557861637,0.8310974413279966,0.2787633549302485,-0.31568636729169086,1.295263856771145,0.0786912832420757,-0.9766326272566132,0.7445627103415869,-0.5709085071371665,-0.8897069858463195,-0.0015237367935630186,0.47976236194144106,-2.054699769825539,-2.323143977861438,0.0
-2.4390086678684253,-0.13574286986858092,-0.4999418339433612,-1.3630434995429042,-0.4837388859726418,0.37957620568444406,-0.8543254894390128,0.3520001583555273,0.869526007527249,0.8078343030528042,-0.13497142932629702,0.6519295489168465,1.005336215715737,0.45270912161862115,0.32809176306796345,0.6606640291019935,1.624780914538072,1.5073202527585416,-0.14688285276596932,0.7788500451366795,0.0
0.7682102095845018,0.8256702333284761,-0.72556063386148,-1.3408775691509687,0.2995747336092206,-0.40071864338672675,0.47856705937761396,0.47330253514192827,-0.00434673068122632,0.14888570812091476,1.227200239663726,-0.516297308135768,-0.06590880493601271,0.17877914065623673,0.9680214478323037,0.29859311591443777,-0.6259247431096329,-0.7951164261184218,-1.564257793827009,-0.5775466266501661,2.0
-1.758358507326902,-1.9057704901301606,-2.410680499488911,-1.046634804355501,-1.4789799608344287,1.5630669914006312,0.1306759320066039,1.666930511879096,-0.33340146785154123,0.984865836056392,0.3552731628019025,-1.0602075954909433,-0.7447243980020876,1.0725415343223568,-0.5179290234376291,-0.0994437632257589,0.9062692040093148,1.131347207967007,-0.22497295514620944,1.7418688787657262,0.0
-1.2847430975596181,0.5338478089632397,2.1822763833862298,-1.7464600292360857,0.8548553303117294,2.555563710162339,-0.6057417564500568,0.49499506336324145,-0.85520067883143,-1.4587714386422015,1.8773451192642325,0.21645770757089228,1.8840983297447889,-0.6515937933398881,-0.7967630294810087,-0.9694950753659369,1.1720552153339165,0.7123994443218367,0.19947926551362444,0.4347965161772439,2.0
-2.2910130581318136,1.1593115473221238,-1.8928507216856338,-1.1169031271121468,-1.3771734676301015,-2.14526817436909,-0.28431232652637894,-0.15927084073534606,-0.9687710405711514,-1.3783563299957895,-0.4573624579054118,-0.009091063036026872,0.04129325854402055,0.9432142061633497,0.28573840500981634,-1.8767281203226154,1.3421738934289968,0.10759321596213145,-0.024155111946481213,2.1267091622539662,0.0
